Mexican,%,PuertoRican,%,Cuban,%,Dominican,%,Costa Rican,%,Guatemalan,%,Honduran,%,Nicaraguan,%,Panamanian,%,Salvadoran,%, Argentinean,%,Bolivian,%,Chilean,%,Colombian,%,Ecuadorian,%,Paraguayan,%,Peruvian,%,Uruguayan,%,Venezuelan,%
Joana,0.000092,Maribeth,0.0000546,Ambrosio,0.00007,,,Dolores,0.0001,Brayan,0.000094,Teofila,0.0001163,Jeniffer,0.00013,Marino,0.00018,Naun,0.00007,Mari,0.00005,Jairo,0.00013,Isidoro,0.0000719,Yovany,0.000098,Yomaira,0.00008,del Pilar,0.0001163,Johanna,0.00015,Marisabel,0.0000726,Zulma,0.000125
Heriberta,0.000092,Peter,0.0000546,Emerio,0.00007,,,Etelvina,0.0001,Leonidas,0.000094,Zenia,0.0001161,Adelaida,0.00013,Emilsa,0.00018,Alexandra,0.00007,Ivanna,0.00005,Aleja,0.00013,Leonila,0.0000719,Ludivia,0.000098,Berta,0.00008,Remigia,0.000116,Milena,0.00015,Odilia,0.0000726,Dionisio,0.000124
Maricarmen,0.000091,Yarelis,0.0000544,Wilber,0.00007,,,Alejandrina,0.0001,Nivia,0.000093,Raimunda,0.000116,Jordan,0.00013,Emmanuel,0.00018,Leoncio,0.00007,Lauro,0.00005,Raimundo,0.00013,Eulogio,0.0000715,Everlides,0.000098,Hipatia,0.00008,Olimpio,0.0001157,Rosas,0.00015,Vanina,0.0000726,Silverio,0.000124
Audelia,0.000091,Anette,0.0000541,Edelso,0.00007,,,Cintya,0.0001,Donaldo,0.000093,Amadeo,0.0001158,Dionicia,0.00013,Ibeth,0.00018,Dilia,0.00007,Virginio,0.00005,Arnaldo,0.00013,Marianne,0.0000715,Arnaldo,0.000097,Priscilla,0.00008,Octavio,0.0001154,Eleazar,0.00015,Doroteo,0.0000721,Yoselyn,0.000124
Mariel,0.000091,Onix,0.0000541,Raysa,0.00007,,,Gisela,0.0001,Herber,0.000093,Norberto,0.0001154,Leyda,0.00013,Yorlenis,0.00018,Apolinario,0.00007,Mamerto,0.00005,Ascencio,0.00013,Gertrudis,0.0000714,Belarmina,0.000097,Karem,0.00008,Panfila,0.0001154,Melina,0.00015,Yoselin,0.0000718,Dionicio,0.000123
Aidee,0.000091,Betty,0.0000538,Florentina,0.00007,,,Kendy,0.0001,Maximiliana,0.000093,Ulises,0.0001152,Paul,0.00013,Ester,0.00018,Zenaida,0.00007,Robustiano,0.00005,Lider,0.00013,Yocelin,0.0000713,Alma,0.000097,Arnaldo,0.00008,Daria,0.0001153,Bacilio,0.00015,Cipriano,0.0000712,Yulitza,0.000123
Mayte,0.000091,Justina,0.0000538,Ignacia,0.00007,,,Jovel,0.0001,Rina,0.000093,Nixon,0.0001147,John,0.00013,Betzy,0.00018,Fanny,0.00007,Dino,0.00005,Douglas,0.00013,Mafalda,0.0000713,Daisy,0.000097,Jordy,0.00008,Domitila,0.0001143,Bonifacia,0.00015,Ecilda,0.0000712,Roque,0.000123
Yuri,0.000091,Danaira,0.0000535,Rosaura,0.00007,,,Liz,0.0001,Deysi,0.000092,Yenis,0.0001147,Ventura,0.00013,Sabino,0.00018,Geronimo,0.00007,Primitivo,0.00005,Flor,0.00013,Scarlette,0.0000712,Cristo,0.000097,Galo,0.00008,Ezequiel,0.0001142,Elda,0.00015,Irineo,0.0000712,Euro,0.000123
Remigio,0.000091,Eilleen,0.0000535,Georgelina,0.00007,,,Thais,0.0001,Deisy,0.000092,Janeth,0.0001144,Dany,0.00013,Ilda,0.00018,Prudencio,0.00007,Apolinario,0.00005,Emigdio,0.00013,Alda,0.0000711,Braulio,0.000097,Katherin,0.00008,Isolina,0.0001141,Araceli,0.00015,George,0.0000709,Dannys,0.000123
Rogelia,0.000091,Tito,0.0000535,Marieta,0.00007,,,Aristides,0.0001,Edilzar,0.000092,Wuilmer,0.0001144,Neris,0.00013,Lucinda,0.00018,Jeovanny,0.00007,Eda,0.00005,Kevin,0.00013,Floridor,0.0000704,Brigida,0.000097,Tulio,0.00008,Wildo,0.0001139,Neri,0.00015,Herminda,0.0000709,Florencia,0.000123
Floriberto,0.000091,Windalis,0.0000535,Nelsy,0.00007,,,Edvin,0.0001,Moises,0.000092,Ritza,0.0001142,Silverio,0.00013,Vianka,0.00018,Sabas,0.00007,Natacha,0.00005,Nemecia,0.00013,Mackarena,0.0000702,Roquelina,0.000097,Johny,0.00008,Yrma,0.0001139,Silvio,0.00015,Edy,0.0000706,Rosiris,0.000123
Eustaquio,0.000091,Lisette,0.0000532,Cosme,0.00007,,,Yency,0.0001,Eloisa,0.000092,Katherine,0.0001141,Maximino,0.00013,Casimiro,0.00018,Wilman,0.00007,Raimunda,0.00005,Casimira,0.00013,Bladimir,0.0000701,Eloina,0.000096,Cosme,0.00008,Aniceto,0.0001138,Fredesvinda,0.00015,Gino,0.0000706,Glendys,0.000122
Faviola,0.00009,Mildreth,0.0000532,Yunia,0.00007,,,Etelgive,0.0001,Marcia,0.000092,Celenia,0.000114,Walther,0.00013,Francis,0.00018,Elenilson,0.00007,Maribel,0.00005,Luzmila,0.00013,Olimpia,0.00007,Mirta,0.000096,Gricelda,0.00008,Emerenciana,0.0001138,Cosme,0.00015,Sully,0.0000706,Myriam,0.000122
Norberta,0.00009,Yesica,0.0000532,Maximina,0.00007,,,Belen,0.0001,Sucely,0.000092,Geovanny,0.0001139,Pabla,0.00013,Feliciana,0.00018,Genara,0.00007,Buenaventura,0.00005,Rossy,0.00013,Ena,0.0000696,Leila,0.000096,Bethy,0.00008,Abelardo,0.0001136,Ericka,0.00015,Amabilia,0.0000703,Ambar,0.000122
Katia,0.00009,Alejandra,0.000053,Edgar,0.00007,,,Kimberlyn,0.0001,Eustaquio,0.000091,Odalis,0.0001136,Alina,0.00013,Heidy,0.00018,Wilver,0.00007,Amparo,0.00005,Ambrocio,0.00013,Jeremias,0.0000695,Over,0.000095,Paquita,0.00008,Camilo,0.0001134,Ubaldo,0.00015,Nelsi,0.0000703,Dina,0.000122
Filiberta,0.00009,Bernice,0.000053,Trinidad,0.00007,,,Arnold,0.0001,Desiderio,0.000091,Aquilino,0.0001135,Jerson,0.00013,Inocencio,0.00018,Paola,0.00007,Otto,0.00005,Algaranaz,0.00013,Fabiana,0.0000694,Filomena,0.000095,Yonny,0.00008,Milton,0.0001134,Jack,0.00015,Segundo,0.0000703,Tirso,0.000122
Martiniano,0.00009,Karina,0.0000527,Reimundo,0.00007,,,Eraida,0.0001,Frank,0.000091,Leandro,0.0001135,Ceferino,0.00013,Leidys,0.00018,Evaristo,0.00007,Nerina,0.00005,Bismar,0.00013,Luciana,0.0000692,Nydia,0.000095,Greta,0.00008,Ascencion,0.0001128,Gabina,0.00015,Exequiel,0.00007,Leonidas,0.000122
Doris,0.00009,Yarisa,0.0000527,Esmeralda,0.00007,,,Hanzel,0.0001,Froilan,0.000091,Aldo,0.0001126,Alvin,0.00013,Lucy,0.00018,Saira,0.00007,Cristhian,0.00005,Napoleon,0.00013,Jasmin,0.0000692,Mercy,0.000095,Nicola,0.00008,Efigenio,0.0001124,Casilda,0.00014,Zelmar,0.00007,Bruno,0.000122
Stephanie,0.00009,Cinthya,0.0000524,Oristela,0.00007,,,Idali,0.0001,Paulo,0.000091,Apolonio,0.0001126,Dayra,0.00013,Isela,0.00018,Valeriano,0.00007,Erlinda,0.00005,Milena,0.00013,Ilia,0.000069,Betsabe,0.000095,Wilton,0.00008,Erna,0.0001121,Eudocia,0.00014,Matias,0.0000697,Rony,0.000122
Michelle,0.000089,Pagan,0.0000524,Mateo,0.00007,,,Francela,0.0001,Bernardina,0.000091,Wilian,0.0001125,Cynthia,0.00013,Katherin,0.00018,Felicitas,0.00007,Clemencia,0.00005,Rosenda,0.00013,Avelino,0.000069,Genoveva,0.000095,Ronal,0.00008,Braulia,0.000112,Lizandro,0.00014,Rufina,0.0000697,Hortencia,0.000122
Fausta,0.000089,Ulises,0.0000524,Bernabe,0.00007,,,Debora,0.0001,Cynthia,0.000091,Marisol,0.0001124,Engel,0.00013,Kenneth,0.00018,Ruperto,0.00007,Ninfa,0.00005,Agripina,0.00013,Dalila,0.0000688,Edisson,0.000095,Jovita,0.00008,Ilse,0.0001116,Leydi,0.00014,Tulio,0.0000697,Nuvia,0.000121
Michel,0.000089,Yomara,0.0000524,Aliuska,0.00007,,,Eloisa,0.0001,Valeria,0.000091,Neri,0.0001124,Luciano,0.00013,Elicia,0.00018,Segundo,0.00007,Artemio,0.00005,Amadeo,0.00013,Harry,0.0000687,Absalon,0.000094,Maridue,0.00008,Crecencio,0.0001113,Pastor,0.00014,Gabino,0.0000694,Mariano,0.000121
Antelmo,0.000089,Areliz,0.0000521,Esmerido,0.00007,,,Gisella,0.0001,Randy,0.00009,Nolvin,0.0001124,Ninfa,0.00013,Lionel,0.00018,Edita,0.00006,Tania,0.00005,Hernando,0.00013,Sabrina,0.0000687,Floresmiro,0.000094,Rober,0.00008,Ysidro,0.0001109,Yuly,0.00014,Haroldo,0.0000691,Baudilio,0.000121
Isauro,0.000089,Bryan,0.0000521,Oria,0.00007,,,Ronulfo,0.0001,Dilia,0.00009,Yunior,0.0001123,Claudina,0.00013,Bella,0.00018,Braulio,0.00006,Lida,0.00005,Pacesa,0.00013,Ivo,0.0000685,Bertulfo,0.000094,Ariel,0.00008,Dejesus,0.0001102,Nemecio,0.00014,Marita,0.0000691,Elisabeth,0.000121
Placida,0.000088,Iben,0.0000521,Karina,0.00007,,,Fabiana,0.0001,Maria,0.00009,Ledy,0.0001122,Anastacia,0.00013,Jenifer,0.00018,Hazel,0.00006,Liberato,0.00005,Teodocio,0.00013,Isaura,0.0000684,Liz,0.000094,Eder,0.00008,Derlys,0.0001099,Miguelina,0.00014,Yoana,0.0000691,Merly,0.000121
Gelacio,0.000088,Leslye,0.0000521,Edmundo,0.00007,,,Libia,0.0001,Gumercinda,0.00009,Johny,0.0001118,Katherin,0.00013,Leydi,0.00018,Otilio,0.00006,Aristides,0.00005,Carlo,0.00013,Jael,0.0000684,Crisanto,0.000093,Merci,0.00008,Alfonzo,0.0001096,Dorila,0.00014,Gaston,0.0000688,Mabel,0.00012
Crispina,0.000088,Eli,0.0000518,Estanislao,0.00007,,,Ethel,0.0001,Saira,0.000089,Yaneth,0.0001117,Melissa,0.00013,Anita,0.00018,Kriscia,0.00006,Milagros,0.00005,Denisse,0.00013,Carlo,0.0000683,Neyla,0.000093,Willam,0.00008,Dominica,0.0001096,Leocadia,0.00014,Deolinda,0.0000686,Yalitza,0.00012
Constantina,0.000088,Franchesca,0.0000515,Evangelio,0.00007,,,Jeimmy,0.0001,Bruno,0.000089,Freddy,0.0001115,Hilaria,0.00013,Emily,0.00018,Secundino,0.00006,Severa,0.00005,Jannet,0.00012,Nivia,0.0000683,Eriberto,0.000093,Mirtha,0.00008,Deidamia,0.0001094,Placida,0.00014,Miryan,0.0000686,Arianny,0.00012
Eli,0.000088,Gisel,0.0000515,Sabina,0.00007,,,Maycol,0.0001,Melissa,0.000089,Patricio,0.0001114,Matias,0.00013,Joselyn,0.00017,Cordelia,0.00006,Bautista,0.00005,Guisela,0.00012,Romulo,0.0000683,Never,0.000093,Stefany,0.00008,Leandra,0.0001094,Bertila,0.00014,Neli,0.0000686,Gregori,0.00012
Silvia,0.000088,Gonzalez,0.0000515,Acelia,0.00007,,,Yensy,0.0001,Rossana,0.000089,Benedicto,0.0001113,Clemencia,0.00013,Leandro,0.00017,Jovel,0.00006,Moira,0.00005,Katia,0.00012,Gumercinda,0.0000682,Yanira,0.000093,Lautaro,0.00008,Idalino,0.000109,Matias,0.00014,Pura,0.0000686,Rosanna,0.00012
Felicita,0.000088,Denis,0.0000513,Patricio,0.00007,,,Celimo,0.0001,Remigio,0.000089,Aleida,0.000111,Eric,0.00013,Melina,0.00017,Osvaldo,0.00006,Myrna,0.00005,Seferino,0.00012,Haroldo,0.0000679,Willington,0.000093,Gualotu,0.00008,Cayetana,0.0001084,Prudencia,0.00014,Zoraida,0.0000686,Ismenia,0.00012
Abril,0.000087,Ericka,0.0000513,Eligio,0.00007,,,Ruddy,0.0001,Jairon,0.000089,Terencio,0.000111,Filemon,0.00012,Benicio,0.00017,Bryan,0.00006,Seferino,0.00005,Loida,0.00012,Nain,0.0000679,Wilinton,0.000093,Jesenia,0.00008,Antonino,0.0001081,Casimira,0.00014,Caren,0.0000683,Eleida,0.00012
Nereida,0.000087,Xiomary,0.0000513,Oriol,0.00007,,,Dunnia,0.0001,Wagner,0.000089,Inocente,0.0001107,Marilu,0.00012,Max,0.00017,Yony,0.00006,Deborah,0.00005,Lizarazu,0.00012,Sindy,0.0000678,Joselin,0.000093,Thalia,0.00008,Nilson,0.0001081,Ermelinda,0.00014,Dionisia,0.0000683,Johanny,0.00012
Marino,0.000087,Julia,0.000051,Sandalio,0.00007,,,Jacinto,0.0001,Heriberto,0.000088,Presentacion,0.0001104,Yeral,0.00012,Ubaldo,0.00017,Yanet,0.00006,Soraya,0.00005,Ciriaco,0.00012,Gemita,0.0000672,Dennis,0.000092,Ernestina,0.00008,Genoveva,0.0001073,Leonel,0.00014,Dorys,0.0000683,Nelis,0.000119
Oliver,0.000087,Alicia,0.0000507,Fulgencio,0.00007,,,Petronila,0.0001,Marlene,0.000088,Ceferino,0.00011,Leda,0.00012,Sharon,0.00017,Froilan,0.00006,Vivian,0.00005,Toribia,0.00012,Jocelin,0.0000671,Wilberto,0.000092,Griselda,0.00008,Abdon,0.0001066,Tiburcio,0.00014,Elvis,0.0000683,Marjorie,0.000119
Romulo,0.000087,Candie,0.0000507,Leida,0.00007,,,Natividad,0.0001,Agapito,0.000088,Kelyn,0.0001099,Yorlin,0.00012,Estefany,0.00017,Odir,0.00006,Felicia,0.00005,Herminio,0.00012,Osman,0.0000668,Gil,0.000091,Belen,0.00008,Ercilia,0.0001066,Rosalinda,0.00014,Joaquina,0.0000683,Delvis,0.000119
Arminda,0.000086,Alcides,0.0000504,Isrrael,0.00007,,,Barbara,0.0001,Melecio,0.000088,Nahum,0.0001099,Lilian,0.00012,Eulogio,0.00017,Fany,0.00006,Doroteo,0.00005,Piedades,0.00012,Reynaldo,0.0000668,Christian,0.000091,Ivette,0.00008,Jovina,0.0001062,Rogelia,0.00014,Juvenal,0.0000683,Yenis,0.000119
Lic,0.000086,Eloy,0.0000501,Aimee,0.00007,,,Violeta,0.0001,Hans,0.000087,Astrid,0.0001098,Carmensa,0.00012,Melisa,0.00017,Nahun,0.00006,Evelyn,0.00005,Bautista,0.00012,Renan,0.0000664,Custodia,0.000091,Tarquino,0.00008,Nicolaza,0.0001062,Wagner,0.00014,Otto,0.0000683,Nerys,0.000119
Irasema,0.000086,Ferdinand,0.0000501,Nelvis,0.00007,,,Keyla,0.0001,Ottoniel,0.000087,Bertila,0.0001094,Sarai,0.00012,Yaritzel,0.00017,Mary,0.00006,Romilda,0.00005,Jhoselin,0.00012,Justina,0.0000663,Sabina,0.000091,Ezequiel,0.00008,Nino,0.0001062,Gilda,0.00014,Sonnia,0.0000683,Tamara,0.000119
Prisciliano,0.000086,Deborah,0.0000499,Omelio,0.00007,,,Lucas,0.0001,Aureliano,0.000087,Nolbia,0.000109,Jimy,0.00012,Ceferina,0.00017,Yajaira,0.00006,Anastasia,0.00005,Senovia,0.00012,Alma,0.0000662,Jefferson,0.00009,Celio,0.00008,Maricel,0.0001061,Hildebrando,0.00014,Nathalia,0.000068,Albertina,0.000119
Wilbert,0.000086,Jany,0.0000499,Avelino,0.00007,,,Odir,0.0001,Susy,0.000087,Leydi,0.0001086,Eyner,0.00012,Telma,0.00017,Brigido,0.00006,Argelia,0.00005,Casta,0.00012,Allison,0.0000662,Angelmiro,0.00009,Clelia,0.00008,Anatolia,0.0001059,Horacio,0.00014,Wilmer,0.000068,Yusmely,0.000119
Consepcion,0.000086,Leila,0.0000499,Madeline,0.00007,,,Jafet,0.0001,Justina,0.000086,Osmar,0.0001084,Boanerges,0.00012,Jeniffer,0.00017,Octavio,0.00006,Osbaldo,0.00005,Medardo,0.00012,Wendy,0.0000662,Bernabe,0.00009,Fortunato,0.00008,Eligia,0.0001056,Abrahan,0.00014,Gina,0.0000677,Agueda,0.000118
Anselma,0.000086,Neysa,0.0000499,Homero,0.00007,,,Raymond,0.0001,Onofre,0.000086,Yessy,0.0001084,Dario,0.00012,Amparo,0.00017,Nixon,0.00006,Casilda,0.00005,Luciana,0.00012,Hernando,0.0000661,Emilsen,0.00009,Demetrio,0.00007,Basilicia,0.0001054,Armandina,0.00014,Nicole,0.0000674,Emmanuel,0.000118
Pastor,0.000086,Sobeida,0.0000499,Ursula,0.00007,,,Adalberto,0.0001,Esbin,0.000086,Keylin,0.0001071,Leana,0.00012,Fidencio,0.00017,Sarbelio,0.00006,Alan,0.00005,Cipriano,0.00012,Jhonny,0.0000661,Inocencio,0.00009,Hernando,0.00007,Obdulio,0.0001054,Fabio,0.00014,Delmar,0.0000671,Edmundo,0.000118
Marciana,0.000086,Sofia,0.0000499,Laureano,0.00007,,,Imelda,0.0001,Mirsa,0.000086,Edita,0.0001065,Erenia,0.00012,Gumercindo,0.00017,Apolonia,0.00006,Edelma,0.00005,Alain,0.00012,Hermes,0.0000657,Margot,0.00009,Porfirio,0.00007,Mari,0.0001047,Azucena,0.00014,Estefany,0.0000671,Maryuris,0.000118
Lupita,0.000086,Jacksmariel,0.0000496,Melva,0.00007,,,Wilmar,0.0001,Pamela,0.000086,Leoncio,0.0001065,Jacobo,0.00012,Jeremias,0.00017,Deisi,0.00006,Clide,0.00005,Matias,0.00012,Joyce,0.0000656,Yulis,0.00009,Enith,0.00007,Robustiano,0.0001047,Miluska,0.00014,Roger,0.0000668,Crisalida,0.000118
Zacarias,0.000085,Lydian,0.0000496,Aymara,0.00006,,,Alberth,0.0001,Genara,0.000085,Dorotea,0.0001064,Camila,0.00012,Nuria,0.00017,Robin,0.00006,Porfirio,0.00005,Yaquelin,0.00012,Maureen,0.0000656,Genny,0.00009,Denise,0.00007,Leongino,0.0001045,Elizabet,0.00014,Daniella,0.0000665,Edelmira,0.000118
Dante,0.000085,Rosalia,0.0000496,Ifrain,0.00006,,,Albino,0.0001,Amadeo,0.000085,Romel,0.0001062,Magdiel,0.00012,Nilda,0.00017,Zenia,0.00006,Antonino,0.00005,Otilia,0.00012,Pamela,0.0000656,Diomar,0.000089,Felipa,0.00007,Basilicio,0.0001041,Balvina,0.00014,Servando,0.0000665,Soraya,0.000118
Camerino,0.000085,Wilnelia,0.0000496,Bernardino,0.00006,,,Edier,0.0001,Sayra,0.000085,Oralia,0.000106,Fanor,0.00012,Matias,0.00017,Yansi,0.00006,Baltazar,0.00005,Norka,0.00012,Andre,0.0000653,Valentin,0.000089,Florinda,0.00007,Liboria,0.0001037,Herbert,0.00014,Jeniffer,0.0000662,Celso,0.000118
Mirian,0.000085,Dora,0.0000493,Diosdada,0.00006,,,Eileen,0.00009,Yeni,0.000085,Betulia,0.0001059,Ronny,0.00012,Hilaria,0.00017,Abelardo,0.00006,Telesforo,0.00005,Ancelmo,0.00012,Montserrat,0.0000653,Debora,0.000089,Damaris,0.00007,Blacida,0.0001036,Arnulfo,0.00014,Allison,0.0000659,Nilson,0.000118
Esau,0.000085,Leo,0.0000493,Melanio,0.00006,,,Kenny,0.00009,Ilsa,0.000085,Lina,0.0001059,Isamar,0.00012,Leida,0.00017,Alan,0.00006,Amalio,0.00005,Elisabeth,0.00012,Eleuterio,0.0000652,Osman,0.000089,Chere,0.00007,Guadalupe,0.0001034,Agueda,0.00014,Leslie,0.0000659,Margot,0.000118
Anibal,0.000085,Debbie,0.000049,Yoan,0.00006,,,Yariela,0.00009,Ramos,0.000085,Rosmery,0.0001057,Katty,0.00012,Marisel,0.00017,Nanci,0.00006,Malena,0.00005,Remy,0.00012,Lisandro,0.0000649,Silfredo,0.000089,Robin,0.00007,Ulises,0.0001033,Gissela,0.00014,Nibya,0.0000659,Michelle,0.000118
Cresencio,0.000084,Porfirio,0.0000487,Lutgarda,0.00006,,,Dixon,0.00009,Florentino,0.000084,Edas,0.0001054,Hamilton,0.00012,Onesimo,0.00017,Basilio,0.00006,Benedicta,0.00005,Avelino,0.00012,Emperatriz,0.0000647,Judy,0.000089,Vicu,0.00007,Rebeca,0.0001032,Eustaquia,0.00014,Cleber,0.0000656,Aidee,0.000117
Celerino,0.000084,Yma,0.0000487,Eliodoro,0.00006,,,Herman,0.00009,Santana,0.000084,Denys,0.0001052,Yaneth,0.00012,Virgilia,0.00017,Margot,0.00006,Valerio,0.00004,Nolberto,0.00012,Katherina,0.0000647,Eliberto,0.000089,Yuly,0.00007,Celedonio,0.000103,Guzman,0.00014,Giuliana,0.0000656,Yecenia,0.000117
Fidelina,0.000084,Celines,0.0000482,Zenia,0.00006,,,Odili,0.00009,Liliam,0.000084,Hermelinda,0.0001052,Fermina,0.00012,Raimundo,0.00017,Guillerma,0.00006,Bienvenido,0.00004,Bascope,0.00012,Audolia,0.0000642,Epifanio,0.000089,Vicky,0.00007,Delpilar,0.0001029,Rayda,0.00014,Nelso,0.0000656,Cristhian,0.000116
Agueda,0.000084,Leonor,0.0000482,Reinel,0.00006,,,Natasha,0.00009,Jhony,0.000083,Eucebio,0.0001051,Isolina,0.00012,Giovanni,0.00017,Nolvia,0.00006,Rey,0.00004,Leonel,0.00012,Hernaldo,0.0000641,Jeimy,0.000088,Joe,0.00007,Idilio,0.0001029,Antenor,0.00014,Vladimir,0.0000656,Florinda,0.000116
Engracia,0.000084,Elymarie,0.0000479,Heberto,0.00006,,,Deilyn,0.00009,Telesforo,0.000083,Ruperto,0.0001051,Norwin,0.00012,Joshua,0.00017,Ciriaco,0.00006,Juanita,0.00004,Solange,0.00012,oscar,0.0000641,Ubaldina,0.000088,Leida,0.00007,Mauricia,0.0001027,Asunciona,0.00014,Inocencia,0.0000653,Otto,0.000116
Crescencia,0.000083,Emarilys,0.0000479,Nerys,0.00006,,,Harol,0.00009,Guisela,0.000083,Mabel,0.0001043,Magdaleno,0.00012,Bertilda,0.00017,Patricio,0.00006,Benicio,0.00004,Anita,0.00012,Magda,0.0000641,Anuar,0.000088,Ida,0.00007,Emerita,0.0001025,Prospero,0.00014,Tito,0.0000653,Zulimar,0.000116
Milton,0.000083,Fernandez,0.0000479,Marylin,0.00006,,,Delfin,0.00009,Cayetano,0.000083,Merary,0.0001042,Imara,0.00012,Idalides,0.00017,Yensi,0.00006,Denis,0.00004,Charles,0.00012,Ulda,0.0000641,Eulises,0.000088,Ushi,0.00007,Timotea,0.0001023,Madeleine,0.00014,Zunilda,0.0000651,Otilio,0.000115
Heliodoro,0.000083,Fran,0.0000479,Gisel,0.00006,,,Eligia,0.00009,Lisandro,0.000083,Angie,0.0001041,Kenneth,0.00012,Toribio,0.00017,Jerson,0.00006,Lindor,0.00004,Balvina,0.00012,Ermelinda,0.000064,Duberney,0.000088,Victoriano,0.00007,Ygnacio,0.0001022,Fidencio,0.00014,Marino,0.0000648,Fidelina,0.000115
Cutberto,0.000083,Xaimara,0.0000479,Isael,0.00006,,,Lisandro,0.00009,Obispo,0.000082,Arlen,0.0001041,Levis,0.00012,Victorina,0.00017,Leslie,0.00006,Etel,0.00004,Leocadio,0.00012,Celmira,0.000064,Jakeline,0.000088,Lilibeth,0.00007,Oilda,0.0001021,Aristides,0.00014,Aquiles,0.0000645,Marianella,0.000115
Amadeo,0.000083,Doral,0.0000476,Anicia,0.00006,,,Stanley,0.00009,Lauro,0.000082,Jhonny,0.0001041,Katerin,0.00012,Avelina,0.00017,Eder,0.00006,Herman,0.00004,Yesica,0.00012,Norberto,0.0000639,Aliria,0.000088,Calvopi,0.00007,Santa,0.0001021,Melanio,0.00014,Bernardino,0.0000645,Soraida,0.000115
Magnolia,0.000082,Johvanni,0.0000473,Albertina,0.00006,,,Yetty,0.00009,Maximino,0.000082,Susan,0.0001039,Deglis,0.00012,Dorindo,0.00017,Ely,0.00006,Nely,0.00004,Calixta,0.00012,Alison,0.0000636,Prospero,0.000088,Estalin,0.00007,Damacia,0.0001019,Dalia,0.00014,Donato,0.0000645,Maryelis,0.000115
Oliverio,0.000082,Melonie,0.0000473,,,,,Yordan,0.00009,Ludin,0.000082,Wilberto,0.0001039,Teofila,0.00012,Gilda,0.00017,Nelis,0.00006,Eligio,0.00004,Paulo,0.00012,Myrna,0.0000636,Jeremias,0.000088,Dioselina,0.00007,Eliana,0.0001018,Arcadio,0.00014,Eleonora,0.0000645,Estela,0.000115
Angelita,0.000082,Ramiro,0.000047,,,,,Andrei,0.00009,Yoselin,0.000082,Elin,0.0001037,Leopoldina,0.00012,Madelaine,0.00017,Soraya,0.00006,Ariana,0.00004,Carlota,0.00012,Ceferino,0.0000629,Honorio,0.000087,Erica,0.00007,William,0.0001014,Tarcila,0.00013,Cristobal,0.0000642,Faustino,0.000115
Leodegario,0.000082,Hernan,0.0000468,,,,,Enoc,0.00009,Norberto,0.000082,Ronny,0.0001037,Jeffry,0.00012,Rubiel,0.00017,Richard,0.00006,Cintia,0.00004,Bonifacia,0.00011,Millaray,0.0000628,Anita,0.000087,Maxima,0.00007,Nilza,0.0001012,Hipolita,0.00013,Dogomar,0.0000642,Paulina,0.000115
Nelida,0.000082,Leilanie,0.0000468,,,,,Otilia,0.00009,Ciriaca,0.000081,Wuendy,0.0001037,Segunda,0.00012,Shirley,0.00017,Edna,0.00006,Sylvia,0.00004,Kathia,0.00011,Felicita,0.0000619,Irina,0.000087,Marisela,0.00007,Prisciliano,0.0001007,Venancio,0.00013,Jacobo,0.0000642,Kimberly,0.000115
Ligia,0.000082,Rodolfo,0.0000468,,,,,Valentin,0.00009,Mauricia,0.000081,Keydi,0.0001035,Nohemy,0.00012,Ermelinda,0.00016,Jeronima,0.00006,Frida,0.00004,Marleni,0.00011,Cesar,0.0000619,Obdulio,0.000087,Eliecer,0.00007,Edelio,0.0001001,Meliton,0.00013,Wanda,0.0000642,Mileidys,0.000114
Sylvia,0.000082,Yessenia,0.0000468,,,,,Reyner,0.00009,Monica,0.000081,Higinio,0.0001034,Seneyda,0.00012,Dalvis,0.00016,Rosalva,0.00006,Norman,0.00004,Norberto,0.00011,Maryorie,0.0000617,Rufino,0.000087,Geronimo,0.00007,Magin,0.0000996,Inocencio,0.00013,Bernabe,0.0000639,Honorio,0.000114
Basilia,0.000082,Edil,0.0000465,,,,,Yanina,0.00009,Nelly,0.000081,Balbina,0.0001033,Roque,0.00011,Domiciano,0.00016,Regino,0.00006,Santina,0.00004,Yonny,0.00011,Marie,0.0000616,Jamer,0.000087,Margot,0.00007,Segunda,0.0000996,Joseph,0.00013,Mariangeles,0.0000639,Osmary,0.000114
Lucy,0.000081,Garcia,0.0000465,,,,,Ernestina,0.00009,Maxima,0.00008,Orfa,0.0001033,Basilio,0.00011,Magdaleno,0.00016,Patrocinia,0.00006,Tatiana,0.00004,Peter,0.00011,Jeronimo,0.0000616,Eli,0.000087,Allison,0.00007,Dahiana,0.0000993,Romel,0.00013,Carlo,0.0000636,Vivian,0.000114
Dina,0.000081,Marienid,0.0000465,,,,,Tomasa,0.00009,Edward,0.00008,Dorian,0.0001032,Julieta,0.00011,Severino,0.00016,Alcira,0.00006,Delio,0.00004,Guery,0.00011,Aura,0.0000615,Deiby,0.000087,Michel,0.00007,Johanna,0.000099,Apolinario,0.00013,Leila,0.0000636,Rubia,0.000114
Eliazar,0.000081,Naomi,0.0000465,,,,,Cristofer,0.00009,Rosaria,0.00008,Elma,0.0001032,Suyapa,0.00011,Leovigildo,0.00016,Edmundo,0.00006,Rosanna,0.00004,Giovanni,0.00011,Gioconda,0.0000613,Magali,0.000086,Florentino,0.00007,Evelia,0.0000987,Buenaventura,0.00013,Susy,0.0000633,Jacinta,0.000114
